[2024-11-30 23:25:45,195] Adam - Epoch 35: Train Loss = 0.0189, Test Loss = 0.0646, Accuracy = 98.34%
[2024-11-30 23:25:49,000] Adam - Epoch 36: Train Loss = 0.0194, Test Loss = 0.0623, Accuracy = 98.25%
[2024-11-30 23:25:52,855] Adam - Epoch 37: Train Loss = 0.0190, Test Loss = 0.0629, Accuracy = 98.30%
[2024-11-30 23:25:56,575] Adam - Epoch 38: Train Loss = 0.0180, Test Loss = 0.0642, Accuracy = 98.31%
[2024-11-30 23:26:00,436] Adam - Epoch 39: Train Loss = 0.0166, Test Loss = 0.0649, Accuracy = 98.27%
[2024-11-30 23:26:04,185] Adam - Epoch 40: Train Loss = 0.0169, Test Loss = 0.0648, Accuracy = 98.30%
[2024-11-30 23:26:07,929] Adam - Epoch 41: Train Loss = 0.0164, Test Loss = 0.0634, Accuracy = 98.44%
[2024-11-30 23:26:11,712] Adam - Epoch 42: Train Loss = 0.0160, Test Loss = 0.0661, Accuracy = 98.27%
[2024-11-30 23:26:15,413] Adam - Epoch 43: Train Loss = 0.0153, Test Loss = 0.0657, Accuracy = 98.40%
[2024-11-30 23:26:19,151] Adam - Epoch 44: Train Loss = 0.0146, Test Loss = 0.0698, Accuracy = 98.39%
[2024-11-30 23:26:22,844] Adam - Epoch 45: Train Loss = 0.0143, Test Loss = 0.0664, Accuracy = 98.32%
[2024-11-30 23:26:26,566] Adam - Epoch 46: Train Loss = 0.0136, Test Loss = 0.0690, Accuracy = 98.36%
[2024-11-30 23:26:30,281] Adam - Epoch 47: Train Loss = 0.0144, Test Loss = 0.0675, Accuracy = 98.39%
[2024-11-30 23:26:34,012] Adam - Epoch 48: Train Loss = 0.0128, Test Loss = 0.0652, Accuracy = 98.36%
[2024-11-30 23:26:37,830] Adam - Epoch 49: Train Loss = 0.0120, Test Loss = 0.0693, Accuracy = 98.32%
[2024-11-30 23:26:41,706] Adam - Epoch 50: Train Loss = 0.0116, Test Loss = 0.0733, Accuracy = 98.32%

[2024-11-30 23:26:41,715]
SGD Results:
[2024-11-30 23:26:41,715] Final Test Accuracy: 98.25%
[2024-11-30 23:26:41,715] 
SGD_Momentum Results:
[2024-11-30 23:26:41,715] Final Test Accuracy: 98.28%
[2024-11-30 23:26:41,715] 
Adam Results:
[2024-11-30 23:26:41,715] Final Test Accuracy: 98.32%
